Headline,Source,Published,Type,Video ID,Published URL,User_ID,Team_ID,Platform_ID
,https://obfuscated.source.example/0876d05ef75d32db,No,debate,292112541,,38,1,
,https://obfuscated.source.example/5a543b5755797427,No,debate,62955468,,38,1,
Headline_7a8a23660efb,https://obfuscated.source.example/7cfde0f47531a7b0,No,news bulletin,871614503,,40,1,
Headline_ac6a193791c8,https://obfuscated.source.example/e4229856bd2d0193,No,news bulletin,200089693,,40,1,
Headline_64aadf97e28b,https://obfuscated.source.example/944da907b6dfe7af,No,news bulletin,62826161,,40,1,
Headline_978aab0186ab,https://obfuscated.source.example/6609607aa910689f,No,news bulletin,626224351,,40,1,
Headline_0d57e82ce6ca,https://obfuscated.source.example/ea87ed0008fdceb7,No,news bulletin,144211319,,40,1,
Headline_dda5ec0af1e8,https://obfuscated.source.example/4a61dd22d29d27ef,No,news bulletin,580475389,,40,1,
Headline_54827ec8d057,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,143012047,,40,1,
Headline_5fc017b0ca19,https://obfuscated.source.example/35c86f20d02169df,No,news bulletin,43678609,,33,1,
Headline_64c4dd8438a0,https://obfuscated.source.example/79a458fbeabd83fd,Yes,news bulletin,230714369,,40,1,
Headline_3833b006af56,https://obfuscated.source.example/e1c87c23b076b5f5,No,news bulletin,452397973,,40,1,
,https://obfuscated.source.example/af91d9e8677b3953,No,news bulletin,641214932,,40,1,
,https://obfuscated.source.example/47a4100d65b316d9,No,interview,307783581,,28,1,
Headline_6b24a813e501,https://obfuscated.source.example/af28a727a5aee105,No,speech,830542657,,16,1,
Headline_c9719951d44a,https://obfuscated.source.example/41e29e81d1fa1e35,No,speech,841326585,,16,1,
Headline_74da8049d8b3,https://obfuscated.source.example/5f1b83b2d1b105e9,No,speech,427312890,,16,1,
Headline_c58da2f1f078,https://obfuscated.source.example/ee0a023d87943a35,Yes,news bulletin,509630522,,16,1,
Headline_f977feba7c7f,https://obfuscated.source.example/7949fa9ad8a397b4,No,speech,24671937,,16,1,
,https://obfuscated.source.example/a65f0bc8976535ee,No,special reports,955327671,,29,1,
Headline_fc2d3cf7b7f8,https://obfuscated.source.example/04a2953f54a51402,No,news bulletin,590505345,,29,1,
Headline_76bae9bfebf6,https://obfuscated.source.example/714d930a4382972a,No,news bulletin,337008365,,29,1,
Headline_13fd18c6e5d0,https://obfuscated.source.example/45ac83ea0baf00d0,No,news bulletin,348085603,,29,1,
Headline_424a7667b1d4,https://obfuscated.source.example/d0e4a077521829e4,No,news bulletin,176067271,,29,1,
Headline_988ad1e142b7,https://obfuscated.source.example/86073868fbbd6bda,No,news bulletin,418587782,,29,1,
Headline_9bede3b99d16,https://obfuscated.source.example/5e21a8f8d2d90869,No,news bulletin,345773691,,29,1,
Headline_63a7fceb13ed,https://obfuscated.source.example/de7448dcbd2a43db,No,news bulletin,632642409,,29,1,
Headline_cfa34726b10e,https://obfuscated.source.example/d0e4a077521829e4,No,news bulletin,91645140,,29,1,
Headline_42f5cf10c7d5,https://obfuscated.source.example/d0e4a077521829e4,No,news bulletin,873492398,,29,1,
Headline_865878c3e31f,https://obfuscated.source.example/b1ed6ad191253d61,No,news bulletin,430587464,,29,1,
Headline_988ad1e142b7,https://obfuscated.source.example/033e33e85b5fc173,No,news bulletin,126794862,,29,1,
Headline_9bede3b99d16,https://obfuscated.source.example/39c0a38bb95829b9,No,news bulletin,717749304,,29,1,
Headline_cfa34726b10e,https://obfuscated.source.example/d0e4a077521829e4,No,news bulletin,244117184,,29,1,
Headline_19479967211d,https://obfuscated.source.example/c43994fbf54196d6,No,special reports,403676123,,16,1,
Headline_13b4bebf9b29,https://obfuscated.source.example/e6157cf36e0efddd,No,special reports,85876776,,16,1,
Headline_c9181eb026c0,https://obfuscated.source.example/2781808e8344479c,No,special reports,729020288,,16,1,
Headline_35d5088b8111,https://obfuscated.source.example/3dcf18f1cbbe79e4,No,special reports,550491158,,16,1,
Headline_677eba210799,https://obfuscated.source.example/3502bbb3b82fffb6,Yes,special reports,356504168,,16,1,
Headline_38f9337b54c8,https://obfuscated.source.example/0affea2e6e5480b3,No,special reports,447959422,,16,1,
Headline_6bb6e3957ae4,https://obfuscated.source.example/214d8022a06c0999,Yes,speech,502911525,,16,1,
Headline_c1fa03bdeb67,https://obfuscated.source.example/f2f8b335f711183a,No,speech,136511529,,16,1,
Headline_5df64009ebfa,https://obfuscated.source.example/dd73952f435d8230,No,speech,726591506,,16,1,
Headline_2707c8bf7426,https://obfuscated.source.example/ad314f05020c2834,No,speech,276181813,,16,1,
Headline_1dc20d69511c,https://obfuscated.source.example/0867f338ac4fe8ec,No,speech,699539175,,16,1,
Headline_0ed57f1bfe83,https://obfuscated.source.example/e3ec24492c5e4ed3,No,speech,405849712,,16,1,
Headline_976a028ce77f,https://obfuscated.source.example/3d410363a9133920,No,special reports,892088756,,29,1,
Headline_6c973063e198,https://obfuscated.source.example/7ef70742b76bd33e,No,special reports,690043458,,29,1,
Headline_ee15a863cb54,https://obfuscated.source.example/accafad0e4491fcb,No,special reports,204804035,,29,1,
Headline_296501bd506d,https://obfuscated.source.example/71c27a3ec5981b90,No,special reports,614473095,,29,1,
Headline_346a079a9fa7,https://obfuscated.source.example/d347b8ece468eda1,No,press conference,765418091,,29,1,
Headline_caa3cb36ee0b,https://obfuscated.source.example/1516dbde22885bfb,No,speech,16997564,,15,1,
Headline_aad9f66fb5db,https://obfuscated.source.example/1fb56964e8400179,No,interview,693685832,,15,1,
Headline_47542438db0c,https://obfuscated.source.example/a06ff9204ebcbde3,No,speech,443469475,,15,1,
Headline_b5534c570db6,https://obfuscated.source.example/8f5d8e1bc78cd3e9,No,special reports,657510526,,29,1,
Headline_421be0c0be31,https://obfuscated.source.example/16b0000eab9298f4,No,press conference,90966751,,29,1,
Headline_5a059f4be687,https://obfuscated.source.example/4e97015b2d738aa1,No,special reports,793393162,,29,1,
Headline_72b1398091d8,https://obfuscated.source.example/2224693ddc70beb9,Yes,debate,545561719,,29,1,
Headline_26afed264d62,https://obfuscated.source.example/688a2cb0bccc3435,No,debate,860807540,,29,1,
Headline_6ea2703d1efe,https://obfuscated.source.example/60749233779d6029,No,special reports,829402818,,29,1,
Headline_e746b820b46c,https://obfuscated.source.example/9c58e265ad2a98af,Yes,news bulletin,336725657,,38,1,
Headline_5c7be36e384a,https://obfuscated.source.example/d49fcc07bf1d27a6,No,news bulletin,763332139,,38,1,
Headline_d153d9e85b13,https://obfuscated.source.example/b3b8130ee0735947,No,speech,169768820,,42,1,
Headline_8c5ae6f9fe4b,https://obfuscated.source.example/eec4ea84f9e9dd7c,No,speech,724900308,,42,1,
Headline_ea064657b17f,https://obfuscated.source.example/6665c21979a42479,No,speech,362709359,,42,1,
Headline_2ef695586df3,https://obfuscated.source.example/900eca321c29a57d,No,speech,408651452,,42,1,
Headline_20e66689cc28,https://obfuscated.source.example/28811c7217f39b30,No,speech,168179379,,42,1,
Headline_3f0e48153983,https://obfuscated.source.example/a9bf556ae77221d6,No,interview,557884717,,42,1,
Headline_a10806a9b0d1,https://obfuscated.source.example/8213d941608dd12f,No,interview,488435679,,42,1,
Headline_2399f073978e,https://obfuscated.source.example/31a21332d352b9f5,No,interview,342949602,,42,1,
Headline_c7165d8edbc0,https://obfuscated.source.example/a72e3271583e485f,No,speech,701246325,,42,1,
Headline_0302717523de,https://obfuscated.source.example/ab193fa7509103f2,No,special reports,495160757,,42,1,
Headline_8bfef9739a85,https://obfuscated.source.example/a3f0eab13e56acff,No,interview,123215626,,42,1,
Headline_a00ed60d7bcc,https://obfuscated.source.example/25a829900e49930b,No,interview,427148953,,42,1,
Headline_34ec620ece64,https://obfuscated.source.example/1ca911afe4f7b4a6,No,interview,402713354,,42,1,
Headline_b2225b4847de,https://obfuscated.source.example/61f710ed354ca95b,No,debate,738597696,,42,1,
Headline_ceed91400094,https://obfuscated.source.example/fe67c1f0dcfe5310,No,debate,869116605,,42,1,
Headline_f854a4640ebb,https://obfuscated.source.example/dbd85cf52aebf132,No,debate,156998049,,42,1,
Headline_7f30fe6a796f,https://obfuscated.source.example/05070968d4c75ce4,No,debate,596339203,,29,1,
Headline_5b9f57643d67,https://obfuscated.source.example/76af9cb8cee8e029,No,debate,622962178,,29,1,
Headline_879d551448bf,https://obfuscated.source.example/1fe7c702f9c4392e,No,debate,641841350,,29,1,
Headline_bdd216004cd6,https://obfuscated.source.example/e04bf4931c68fa68,No,debate,113925146,,29,1,
Headline_8a990e6fc5d1,https://obfuscated.source.example/1bef955533bb23d8,No,debate,669173166,,29,1,
Headline_159a4438dd51,https://obfuscated.source.example/0a9b3f7870433819,No,special reports,925518904,,42,1,
Headline_cd041e503594,https://obfuscated.source.example/b1b4fcabe2bc7aee,No,special reports,7518407,,42,1,
Headline_9286603f1254,https://obfuscated.source.example/c7a9c14119181a61,No,special reports,187767756,,42,1,
Headline_c11c7ef59e04,https://obfuscated.source.example/1d02572f30628b45,No,special reports,974918053,,42,1,
Headline_92975b6d1939,https://obfuscated.source.example/b3aa3606cc8e6631,No,special reports,797621390,,42,1,
Headline_5fce5db122b1,https://obfuscated.source.example/b3aa3606cc8e6631,No,debate,303020816,,42,1,
Headline_f2a4cb7f8ac1,https://obfuscated.source.example/f0d9adcbeab00368,No,speech,153097200,,42,1,
Headline_3477ffaf296d,https://obfuscated.source.example/257b59ef0ae6cb04,No,speech,700217093,,42,1,
Headline_a1823e57a327,https://obfuscated.source.example/79959a2000bc220f,No,speech,255646093,,42,1,
Headline_3ead21201211,https://obfuscated.source.example/d6f6fcf1892beedb,No,speech,311638732,,42,1,
Headline_ec8191bac0b5,https://obfuscated.source.example/2adcf6d4fbf88a68,No,speech,217984096,,42,1,
Headline_a86bc8582614,https://obfuscated.source.example/dcf812e0cfcb658b,No,debate,267234420,,29,1,
Headline_3132ff44096a,https://obfuscated.source.example/843721ec50023d4a,No,speech,648718885,,42,1,
Headline_5d290d7ddf26,https://obfuscated.source.example/8a22e4924205baed,No,special reports,637666297,,29,1,
Headline_80de9fc2e6e7,https://obfuscated.source.example/54195a84f536f33a,No,debate,623142387,,42,1,
Headline_6d87b6e440e6,https://obfuscated.source.example/7dbcb501e64f3d57,No,debate,529233180,,29,1,
Headline_82a8326844fd,https://obfuscated.source.example/31c8592b0f09d9dc,No,debate,30842007,,29,1,
Headline_41b9388b1a35,https://obfuscated.source.example/d7d35b264c2f3756,No,debate,422402392,,29,1,
Headline_35a4830def0d,https://obfuscated.source.example/35d6d73f0867d799,No,speech,970347519,,42,1,
Headline_2afb39b1a61e,https://obfuscated.source.example/d22cfd1e1065f712,No,special reports,21176392,,42,1,
Headline_51ae16eabef3,https://obfuscated.source.example/545c07cab4a1313e,Yes,news bulletin,908812407,,42,1,
Headline_3831498b67cd,https://obfuscated.source.example/2c262427168833a4,No,news bulletin,871744277,,42,1,
Headline_5db884b9c13e,https://obfuscated.source.example/4956a681b657f5c7,No,debate,81713697,,29,1,
Headline_aac3f584cd91,https://obfuscated.source.example/ab542e22baf53187,No,news bulletin,90983479,,42,1,
Headline_f2270c78405f,https://obfuscated.source.example/0d2122bcd3a97282,No,special reports,876438462,,42,1,
Headline_65ddec16f8d8,https://obfuscated.source.example/126239fcd6027d75,No,speech,17810932,,42,1,
Headline_5d344393d139,https://obfuscated.source.example/7d046b735df2fa05,Yes,speech,46860192,,42,1,
Headline_a29feacb749a,https://obfuscated.source.example/2015631c03572a9d,No,special reports,795245271,,42,1,
Headline_b09239f22cb5,https://obfuscated.source.example/c8e569721512ca97,No,special reports,431026379,,42,1,
Headline_8739c85d8725,https://obfuscated.source.example/0d13c08470436b56,No,special reports,249129789,,42,1,
Headline_c874dc734e9b,https://obfuscated.source.example/0a2add5d6146b145,No,special reports,63311579,,42,1,
Headline_c75f1fbbddb5,https://obfuscated.source.example/f02d005376c8bf8e,No,press conference,413174186,,29,1,
Headline_5d67d30f29ee,https://obfuscated.source.example/39f508744218b85e,No,press conference,831972608,,29,1,
Headline_c4143100c90c,https://obfuscated.source.example/df6b6efbabbe2d06,No,press conference,990469891,,29,1,
Headline_8f33a8ee2b8f,https://obfuscated.source.example/5d2ea4a1376f95b2,No,special reports,908169501,,29,1,
Headline_81687c3da659,https://obfuscated.source.example/c42216bdcc5b7e44,No,press conference,558786511,,29,1,
Headline_c78fb4299e48,https://obfuscated.source.example/b9e276b1ecc5fca3,No,special reports,488612879,,29,1,
Headline_cdbf0553a2ee,https://obfuscated.source.example/5a71a2ba219844dc,No,speech,188904851,,42,1,
Headline_e15a7dfab7ec,https://obfuscated.source.example/61f7a287a6823fca,No,speech,198221119,,42,1,
Headline_6843598e9516,https://obfuscated.source.example/24eeb3819248fb51,No,special reports,981872808,,29,1,
Headline_5ac0b68dee25,https://obfuscated.source.example/37d3284e00f60337,No,speech,61055146,,42,1,
Headline_c7fb7de33c5f,https://obfuscated.source.example/ffc713c6eecc2be4,No,speech,204983332,,42,1,
Headline_701aceb4a589,https://obfuscated.source.example/7922a8c6bb6c6a6d,No,speech,834714398,,42,1,
Headline_a6181f9afbf6,https://obfuscated.source.example/37f62b80136b55ee,No,speech,941799920,,42,1,
Headline_89836e61f31c,https://obfuscated.source.example/fa9c37cc6adc0946,No,speech,563251059,,42,1,
Headline_bb9aea0c2fbb,https://obfuscated.source.example/254415248442545f,No,speech,183718672,,42,1,
Headline_1037ad206014,https://obfuscated.source.example/6b6e2876c4d8e4c6,No,special reports,266926226,,29,1,
Headline_3d697586df94,https://obfuscated.source.example/1bab1ca4dbd71b37,No,special reports,205599939,,29,1,
Headline_63e6c1e711f4,https://obfuscated.source.example/048c70f028fe14e3,No,special reports,547934133,,29,1,
Headline_c8f9b19ccc26,https://obfuscated.source.example/f80d7694982f42bc,No,special reports,807432408,,29,1,
Headline_656234ac1b1f,https://obfuscated.source.example/2ebc39f4dacfe46e,No,special reports,226096173,,29,1,
Headline_1a1a8b85e294,https://obfuscated.source.example/1fc0f3d6da5c8049,No,special reports,838912426,,29,1,
Headline_37dfaecff907,https://obfuscated.source.example/46df910c9bc37667,No,news bulletin,673428652,,29,1,
Headline_4840dc24ad3f,https://obfuscated.source.example/dcc1770fb18ec96f,No,special reports,17218089,,15,1,
Headline_9e2fff248b4d,https://obfuscated.source.example/0fba8024eae3cee0,No,news bulletin,730704989,,29,1,
,https://obfuscated.source.example/dcc1770fb18ec96f,No,special reports,865760132,,15,1,
Headline_6b51220e5599,https://obfuscated.source.example/0c41ef80f29a977d,No,news bulletin,723817773,,29,1,
Headline_07344e709cf2,https://obfuscated.source.example/2a4fed239e3eab36,No,news bulletin,109868221,,29,1,
Headline_faa235ab98d0,https://obfuscated.source.example/e9640f89c26fdf63,No,news bulletin,268093015,,29,1,
Headline_527bbd2fdae1,https://obfuscated.source.example/d6a878f618ee5eb6,No,news bulletin,568582160,,29,1,
Headline_9fcdb4f122fc,https://obfuscated.source.example/a755c22c035a3468,No,news bulletin,342340545,,29,1,
Headline_008b0b34676c,https://obfuscated.source.example/73240f0d333010e5,No,interview,108786797,,29,1,
Headline_7bb60bafd769,https://obfuscated.source.example/9a59a9052873b82e,No,interview,854991338,,39,1,
,https://obfuscated.source.example/47a4100d65b316d9,No,news bulletin,230017172,,15,1,
,https://obfuscated.source.example/e567bf67d9669c40,No,special reports,241644562,,15,1,
,https://obfuscated.source.example/e567bf67d9669c40,No,special reports,369908594,,15,1,
Headline_efcf3f692234,https://obfuscated.source.example/fa5f55981e522878,No,interview,653751285,,16,1,
Headline_7c373c41a76c,https://obfuscated.source.example/e1c87c23b076b5f5,No,speech,843067466,,15,1,
Headline_a5a2a24b3f50,https://obfuscated.source.example/8e848ff9450f2a68,No,special reports,734645661,,16,1,
Headline_3416086e354c,https://obfuscated.source.example/fcfed621c4e85c67,No,special reports,293589222,,16,1,
Headline_98d9ea68d038,https://obfuscated.source.example/57f6e30d00b22f7f,No,special reports,241025254,,16,1,
Headline_8a107f00d74a,https://obfuscated.source.example/908d8a9f6df839ef,No,special reports,597107145,,16,1,
Headline_c036bf53f528,https://obfuscated.source.example/0affea2e6e5480b3,No,special reports,18820377,,16,1,
Headline_6eee9322020d,https://obfuscated.source.example/836fd0d23ad4427a,No,speech,699259608,,16,1,
Headline_77d30cf2b65e,https://obfuscated.source.example/296d06098d0f461a,No,speech,189230082,,16,1,
Headline_e344bc4da0b8,https://obfuscated.source.example/59d98e2005cf4a9e,Yes,speech,562248189,,16,1,
Headline_ee585b4a33e1,https://obfuscated.source.example/5fc65ee1a8e87f44,No,speech,301554024,,16,1,
Headline_977518e898f1,https://obfuscated.source.example/bf1632a7b953b4ad,No,speech,823538132,,16,1,
Headline_0ba704d52fab,https://obfuscated.source.example/50c942ebece8ce53,No,interview,663319445,,16,1,
Headline_02f75e0f0352,https://obfuscated.source.example/0a800282816952d4,No,interview,937313945,,16,1,
Headline_7bb90b1a8b9f,https://obfuscated.source.example/1451a8a82ffcfa34,No,interview,131211847,,16,1,
Headline_43bd6d71f018,https://obfuscated.source.example/cbae705f3b03689a,No,interview,879957612,,16,1,
Headline_c9ba318d4c8f,https://obfuscated.source.example/e8a1dcfe3b86b456,No,interview,817490118,,16,1,
Headline_f71a6846ad8b,https://obfuscated.source.example/e3ec24492c5e4ed3,No,speech,33281351,,16,1,
Headline_544e0816526e,https://obfuscated.source.example/636752b081fb6918,No,interview,616944646,,16,1,
,https://obfuscated.source.example/e567bf67d9669c40,No,special reports,276997320,,15,1,
,https://obfuscated.source.example/47a4100d65b316d9,No,news bulletin,453857138,,15,1,
Headline_8dd77481df44,https://obfuscated.source.example/d812cb2db03a6ddc,No,interview,547101019,,29,1,
Headline_537c7026ba72,https://obfuscated.source.example/582e20f4bd0bd17d,No,interview,442007868,,12,1,
Headline_0429837ebdc8,https://obfuscated.source.example/54e9b76002963da9,No,interview,808279468,,12,1,
Headline_ba1c8311a2ba,https://obfuscated.source.example/39920d269f4b1675,No,news bulletin,712763604,,40,1,
Headline_dead91c8934a,https://obfuscated.source.example/79f1ee2d1beda9ea,No,news bulletin,472516456,,40,1,
Headline_ae13f08981a9,https://obfuscated.source.example/188a5dbe7f3b383a,No,interview,421315793,,29,1,
Headline_7966b375126a,https://obfuscated.source.example/c3e9d4ce7c2beb27,No,interview,73041557,,29,1,
Headline_f7d2cd044896,https://obfuscated.source.example/9e9c40a67ea8e40f,No,interview,99381208,,29,1,
Headline_66f84e77449e,https://obfuscated.source.example/7de92ed6a85312f6,No,interview,637262074,,29,1,
Headline_6e46401599e6,https://obfuscated.source.example/107ed79f39ffb6eb,No,special reports,266143479,,29,1,
Headline_128ab8ae47c1,https://obfuscated.source.example/774a3fb8760b19e2,No,interview,935812270,,29,1,
Headline_3fb9c4348c74,https://obfuscated.source.example/ab5780e7e4d49b51,Yes,news bulletin,992661299,,18,1,
Headline_aac672d72f24,https://obfuscated.source.example/42e3fa28d574604f,Yes,news bulletin,493863501,,18,1,
Headline_aec13a8fb02a,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,203564615,,18,1,
Headline_8c938dccbc93,https://obfuscated.source.example/f9a9b7d9b47bf25e,No,news bulletin,946122009,,35,1,
Headline_60cd472e3ae0,https://obfuscated.source.example/3c603ffa594ea421,No,news bulletin,426237814,,40,1,
Headline_c9f419a04a8c,https://obfuscated.source.example/a9cf1b7df1652226,No,news bulletin,889992754,,40,1,
Headline_67adfac16ecf,https://obfuscated.source.example/a704dc1c22a433aa,No,news bulletin,341890371,,40,1,
Headline_1de0e17cf277,https://obfuscated.source.example/38d4b405c73cdafd,No,news bulletin,404054070,,40,1,
Headline_08db93bd8f62,https://obfuscated.source.example/5d6b131ea7ecf045,No,news bulletin,194896729,,40,1,
Headline_330b4dc2c4ba,https://obfuscated.source.example/4bb82d8b1da05dcd,No,interview,833251101,,29,1,
Headline_641b43b795d1,https://obfuscated.source.example/e3ef52377dc351e6,No,interview,503081969,,29,1,
Headline_5a514416d74f,https://obfuscated.source.example/56c399ada808d871,No,interview,876100380,,29,1,
Headline_b09afabbf9ae,https://obfuscated.source.example/22fe1879c837fdc4,No,news bulletin,15319669,,40,1,
Headline_03bc45587aff,https://obfuscated.source.example/7e7ed4bf9498e37c,No,interview,640634208,,29,1,
Headline_4e5683b17c18,https://obfuscated.source.example/5fe223f02ae8d7c6,No,speech,402664624,,15,1,
Headline_a19ac1ccd28d,https://obfuscated.source.example/e1c87c23b076b5f5,No,speech,532497193,,15,1,
Headline_91b984f71f99,https://obfuscated.source.example/e1c87c23b076b5f5,No,speech,503828497,,15,1,
Headline_17717f67d554,https://obfuscated.source.example/8f5dd1a3d001b160,No,speech,202969249,,15,1,
Headline_51d4f7d35951,https://obfuscated.source.example/e1c87c23b076b5f5,No,speech,889475976,,15,1,
Headline_f192133a8871,https://obfuscated.source.example/8f5dd1a3d001b160,No,speech,661536602,,15,1,
Headline_52adb76556d6,https://obfuscated.source.example/e1c87c23b076b5f5,No,speech,487024716,,15,1,
Headline_60cd472e3ae0,https://obfuscated.source.example/f3237dbd90438b68,No,news bulletin,251232320,,40,1,
Headline_8eb7c7c7785b,https://obfuscated.source.example/65dc20dccda7385e,No,news bulletin,381358414,,40,1,
Headline_55df5cef5e26,https://obfuscated.source.example/990b665c1e7eff9f,No,news bulletin,240690593,,40,1,
Headline_fdedd1e2ec4c,https://obfuscated.source.example/ddf2d1b4fb946a65,No,news bulletin,915418161,,40,1,
Headline_3fcbeff0c3b4,https://obfuscated.source.example/53dfbb1c6bb109fc,No,news bulletin,873018582,,40,1,
Headline_50296f2d55a5,https://obfuscated.source.example/22fe1879c837fdc4,No,news bulletin,732026488,,40,1,
Headline_458f685f367c,https://obfuscated.source.example/517a21e94d541bb1,No,interview,825795102,,16,1,
,https://obfuscated.source.example/81c54f950eb9cc94,No,interview,481277788,,16,1,
Headline_dda5ec0af1e8,https://obfuscated.source.example/7df71ed815ea11c4,No,news bulletin,975960104,,40,1,
Headline_98f95bb64215,https://obfuscated.source.example/58c890eefb633ea1,No,news bulletin,57688641,,40,1,
Headline_aec13a8fb02a,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,446887007,,40,1,
Headline_dda5ec0af1e8,https://obfuscated.source.example/4924eb98235ecd0c,No,news bulletin,225460563,,40,1,
Headline_14247eccc3d9,https://obfuscated.source.example/b15b74db868a6363,No,news bulletin,257152976,,40,1,
Headline_0a0b772c9b63,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,635247266,,40,1,
Headline_ad01d0fdb82d,https://obfuscated.source.example/a17577f1adfb1d87,No,interview,953733585,,29,1,
Headline_a4097e4e4fa0,https://obfuscated.source.example/825942b216b8341d,No,interview,550455236,,29,1,
Headline_846444a0f3c5,https://obfuscated.source.example/d2fb3d855267d416,No,interview,652845802,,29,1,
Headline_eed7ab66b7de,https://obfuscated.source.example/48f799f8a2666c37,No,interview,294236526,,29,1,
Headline_5807d07cdc71,https://obfuscated.source.example/de48cd5eebef7f5d,No,interview,781600367,,29,1,
Headline_c7a066f2c20a,https://obfuscated.source.example/d359c0bbe76f1f07,No,interview,31333935,,29,1,
Headline_e1b035ac1f18,https://obfuscated.source.example/3acd0532c05ce47f,No,interview,665102634,,29,1,
Headline_08a97dce6141,https://obfuscated.source.example/48f799f8a2666c37,No,interview,385896058,,29,1,
Headline_03f2d1d51aa7,https://obfuscated.source.example/5ea4da225d4c3e7b,No,interview,645063185,,29,1,
Headline_0fc07d9625f6,https://obfuscated.source.example/e8f43c024f580696,No,interview,163360606,,29,1,
Headline_328d1c4d2cb2,https://obfuscated.source.example/c15b0a2fb9cf1480,No,interview,634902983,,29,1,
Headline_3b8a2b1546af,https://obfuscated.source.example/3fcc61d53f2e0571,No,interview,262307427,,29,1,
Headline_7557ea0abfc0,https://obfuscated.source.example/2012ccb051c8bc28,No,interview,281050822,,29,1,
Headline_8cb91d29417d,https://obfuscated.source.example/d1105ba2ed4fcd12,No,interview,438936141,,29,1,
Headline_8d2edce177f9,https://obfuscated.source.example/3c0cdfe9ff5d14f7,No,interview,804103741,,29,1,
Headline_e1154cef4c79,https://obfuscated.source.example/a443997af88547d0,No,interview,512825408,,29,1,
Headline_7f89811897a7,https://obfuscated.source.example/626a21c6581732a1,No,interview,814437958,,29,1,
Headline_7723fe328e7e,https://obfuscated.source.example/aacfccf2d4e0caab,No,interview,126065137,,29,1,
Headline_a6ad27997722,https://obfuscated.source.example/fdc2dc5ddb9d9357,No,interview,109532527,,29,1,
Headline_8da76ad6671d,https://obfuscated.source.example/255e0cf5257bcfc0,No,interview,806194251,,29,1,
Headline_5c447277ed4f,https://obfuscated.source.example/5b16977bafe944d5,No,interview,278416578,,29,1,
Headline_b978fc9cdcbd,https://obfuscated.source.example/5b6c2727c837ecbc,No,interview,485630037,,29,1,
Headline_03866eaf7daa,https://obfuscated.source.example/40d0551c86158029,No,interview,205461644,,29,1,
Headline_dda5ec0af1e8,https://obfuscated.source.example/8e116caa5e7689e1,No,news bulletin,279928077,,40,1,
Headline_b701a783d12a,https://obfuscated.source.example/29c0d5e43eba277b,No,news bulletin,672140086,,40,1,
Headline_787215195c8d,https://obfuscated.source.example/8d400c59c2f61d01,No,interview,728932809,,29,1,
Headline_cecd2a1e1b3d,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,55035817,,40,1,
Headline_349da83cc10c,https://obfuscated.source.example/8d400c59c2f61d01,No,interview,677844861,,29,1,
Headline_c429fbeef5c8,https://obfuscated.source.example/8d400c59c2f61d01,No,interview,215106981,,29,1,
Headline_0f743e7e8b6e,https://obfuscated.source.example/e72b54712a1dd91b,No,special reports,177626908,,35,1,
Headline_67428b0d2d45,https://obfuscated.source.example/f2795e01f1e5b416,No,special reports,273507770,,35,1,
Headline_07e13e75f888,https://obfuscated.source.example/769c8b661b84f929,No,press conference,515431112,,35,1,
Headline_bfde26672f4f,https://obfuscated.source.example/a930c8ba4b8e2999,No,press conference,143782532,,35,1,
Headline_3c373ba2ed72,https://obfuscated.source.example/7c511f6792ed0ab8,No,debate,16943838,,35,1,
Headline_cc3acd73c1b1,https://obfuscated.source.example/65c19365cf62c960,No,debate,804337979,,35,1,
Headline_ad11ba437cb0,https://obfuscated.source.example/ab772a4c3763cd84,No,news bulletin,218973202,,35,1,
Headline_bcb68814ca00,https://obfuscated.source.example/8188a2376e3932b8,No,news bulletin,631874035,,35,1,
Headline_12e934b08b79,https://obfuscated.source.example/3f4c614f21c09915,No,interview,88003991,,35,1,
Headline_ed2a316cb212,https://obfuscated.source.example/81c54f950eb9cc94,No,special reports,846330533,,35,1,
Headline_cbd695085f1a,https://obfuscated.source.example/81c54f950eb9cc94,No,press conference,678025570,,35,1,
Headline_1ef1be3bdaa7,https://obfuscated.source.example/81c54f950eb9cc94,No,debate,833004486,,35,1,
Headline_349da9d88a50,https://obfuscated.source.example/81c54f950eb9cc94,No,news bulletin,87261522,,35,1,
Headline_1a79bd5fd801,https://obfuscated.source.example/81c54f950eb9cc94,No,interview,217152513,,35,1,
Headline_1f6c3756842c,https://obfuscated.source.example/c7c5911dda1241af,No,news bulletin,353733255,,40,1,
Headline_d21d1ab2c320,https://obfuscated.source.example/63ccf2ed3166b147,No,news bulletin,511278710,,40,1,
Headline_951b27c6937c,https://obfuscated.source.example/af92fb09949818ad,No,press conference,264209584,,35,1,
Headline_e0047502711d,https://obfuscated.source.example/9348cbb179c248c9,No,press conference,794852928,,35,1,
Headline_0c3bcb70cb8f,https://obfuscated.source.example/063d95ab8ad1e4ec,No,special reports,391670595,,35,1,
Headline_f6317560fde1,https://obfuscated.source.example/98fe35fcde87cda7,No,special reports,385218748,,35,1,
Headline_73553e1dee70,https://obfuscated.source.example/def9927ac80330f2,No,debate,578325129,,35,1,
